Review,Created Time,Sender ID,Message,Message ID,Type,Channel URL,File URL,Sender Type,Case Number,Category
-,2025-06-04T13:24:09.312-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, Please clear the above order from our “ready ship.” Canceled for no reason. Restock fee held. Thanks! Anjanette",4530968786,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0066,Order_Order_Cancel
+,2025-06-04T18:16:54.915-07:00,psops000_U9_tKva,Thanks for getting back and I am happy to update it.,4531729335,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0066,Order_Order_Cancel
+,2025-06-04T18:19:14.624-07:00,psops000_U9_tKva,Order 9763-298087-2245 has been marked as Completed and please feel free to contact us if you need further assistance.,4531732986,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0066,Order_Order_Cancel
+,2025-06-06T09:27:34.411-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479656,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/hEdW4lu.jpg,user,,
+,2025-06-06T09:27:35.078-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479690,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/gwDXhxk.jpg,user,,
+,2025-06-06T09:27:35.751-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479729,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/7cgb4Ko.jpg,user,,
+,2025-06-06T09:27:36.415-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479770,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/Co69Xp5.jpg,user,,
+,2025-06-06T09:27:37.098-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479826,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/JkhmT8v.jpg,user,,
+,2025-06-06T09:27:37.78-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479893,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/tqiRYTv.jpg,user,,
+,2025-06-06T09:27:38.438-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536479956,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/hIfJCDV.jpg,user,,
+,2025-06-06T09:27:45.509-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark these items as complete.,4536480445,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0067,Shipment_Update_Address
+,2025-06-06T09:27:47.771-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,-Kaitlyn,4536480573,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0067,Shipment_Update_Address
+,2025-06-06T09:29:26.565-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536487608,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/Ef8qCmD.jpg,user,CASE_0067,Shipment_Update_Address
+,2025-06-06T09:29:42.946-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4536488778,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-6/o1IbaD5.jpg,user,CASE_0067,Shipment_Update_Address
+,2025-06-06T09:30:39.628-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please change the address on this pitcher plant item 9763-388648-5292. She put the correct address in the above message. Address 217 Amy circle Marion AR 72364,4536493446,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0067,Shipment_Update_Address
+,2025-06-06T11:12:12.655-07:00,psops000_U9_tKva,The orders have been updated!,4536934454,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0067,Shipment_Update_Address
+,2025-06-06T11:12:16.577-07:00,psops000_U9_tKva,Please feel free to contact us if you need further assistance.,4536934677,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0067,Shipment_Update_Address
+,2025-06-09T08:43:33.029-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542542563,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/KhOeDYe.jpg,user,,
+,2025-06-09T08:43:36.981-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark this complete,4542542840,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0068,Order_Order_Status
+,2025-06-09T08:52:58.319-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542590079,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/u4j0Uke.jpg,user,CASE_0068,Order_Order_Status
+,2025-06-09T08:53:02.202-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark complete,4542590425,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0068,Order_Order_Status
0,2025-06-09T08:54:12.687-07:00,psops000_U9_tKva,"Hi, 😊 The orders have been marked as completed. Let us know if you need anything else",4542596413,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0068,Order_Order_Status
0,2025-06-09T08:57:41.234-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542615592,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/xIKMG6r.jpg,user,CASE_0068,Order_Order_Status
0,2025-06-09T08:57:41.947-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542615658,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/uxgIe2q.jpg,user,CASE_0068,Order_Order_Status
0,2025-06-09T08:57:42.638-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542615740,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/ldOrgOA.jpg,user,CASE_0068,Order_Order_Status
0,2025-06-09T08:57:43.481-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542615811,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/lGU3kNt.jpg,user,CASE_0068,Order_Order_Status
0,2025-06-09T08:57:44.127-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542615865,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/0X2JiGU.jpg,user,CASE_0068,Order_Order_Status
0,2025-06-09T08:57:45.07-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4542615949,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-9/XmkEvIL.jpg,user,CASE_0068,Order_Order_Status
-,2025-06-09T08:57:54.028-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please change all of these items from ups to usps,4542616778,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0068,Order_Order_Status
-,2025-06-09T12:31:23.493-07:00,psops000_U9_tKva,"Hi Itsasucculentthang, Thanks so much for your message! We’ve gone ahead and updated the shipping carrier from UPS to USPS for the following orders: 🌱 9763-800886-4959 🌱 9763-899727-6241 🌱 9763-385838-4972 🌱 9763-809984-1332 🌱 9763-802484-4513 You’re all set! If there’s anything else we can assist with, just let us know — we’re always happy to help 🌿",4543726367,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0068,Order_Order_Status
-,2025-06-09T14:07:07.694-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Thank you,4544171302,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0068,Order_Order_Status
-,2025-06-09T15:45:49.552-07:00,psops000_U9_tKva,I’m so glad I could help! Please don’t hesitate to reach out if you need any further assistance—we’re always here for you! 😊,4544516346,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0068,Order_Order_Status
-,2025-06-10T13:59:46.824-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4547791153,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-10/TrsJDNQ.jpg,user,,
-,2025-06-10T13:59:50.615-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark received,4547791395,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0069,Order_Order_Status
+,2025-06-10T14:03:15.916-07:00,psops000_U9_tKva,"Hi there, order has been marked as received. Wishing you a wonderful day! 🌴",4547804829,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0069,Order_Order_Status
-,2025-06-13T08:55:43.376-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4556552571,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-13/8GVlueV.jpg,user,,
-,2025-06-13T08:55:43.981-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4556552599,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-13/N7IZFtz.jpg,user,,
-,2025-06-13T08:55:49.676-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark these items received,4556552995,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0070,Shipment_Shipment_Local_Pickup
-,2025-06-17T12:18:19.522-07:00,psops000_U9_tKva,"Hi there, We’re reaching out regarding order #9750-003160-1157 placed by ShortySuziQ. The buyer has requested to cancel one item from their order and is willing to cover any applicable restocking fee. Could you please let us know if you're able to assist with this request? We appreciate your time and look forward to your response.",4567238930,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0070,Shipment_Shipment_Local_Pickup
-,2025-06-17T13:14:55.952-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Refunded. Messages are stacked. Trying to catch up. Thanks, Anjanette",4567493604,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0070,Shipment_Shipment_Local_Pickup
-,2025-06-17T13:42:59.56-07:00,psops000_U9_tKva,Awesome! Thank you.,4567613583,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0070,Shipment_Shipment_Local_Pickup
-,2025-06-24T13:37:48.592-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, This is Anjanette. We have an issue with a local and we have had problems with her before even going on Palmstreet. She doesn’t pick up her orders and if/when she does plants are dead. We requested (PS) one of their items be marked off her invoice due to it being here for 44 days and it had died. At 77 days she decides to pick up. Now she is LOSING her mind feeling we owe her money. We were going to refund her 50% to just make her go away. But … the order is no where to be found on our records. Odd. Normally we see where PS has cleared it. Allllll that being said … we are no longer willing to work with her because she has gone nutz and we are done with her messages. She’s “reporting us to PS and plant community” blah blah blah … So the fact is for your information … it took her 77 DAYS to show up to pick up items. The other items she received. This is ONLY regarding the ONE plant. I will send you screenshot of customer and the order. Having so much fun today! Thanks. Anjanette",4588235340,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T13:38:55.077-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4588240935,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-24/li3J1pv.jpg,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T14:12:36.36-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4588385722,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-24/NL33LU1.jpg,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T14:12:51.914-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,This item has not been shipped. Please mark as ready to ship,4588386807,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T16:01:20.924-07:00,psops000_U9_tKva,"Hi Anjanette, Thank you so much for keeping us informed and for providing the background on this situation — we really appreciate you taking the time to explain everything so clearly. We completely understand how difficult it can be to manage scenarios like this, especially when expectations around pickup and communication aren’t being met. We’ll go ahead and look into the case further on our end, and please know that we stand by your decision to no longer work with this customer, given the repeated issues and extended delays. Regarding the shipping status — we’ve checked tracking number 1ZGW03300319256468, and it appears to be accurate and free of errors. However, we’re noticing delays in the tracking update displaying correctly, so we’ll have our developers take a closer look to ensure it's syncing properly on the platform. Thanks again for flagging everything and for your continued patience — we’ve got your back! 💚 Warmly, Palmstreet Support Team",4588742098,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T17:37:41.591-07:00,psops000_U9_tKva,"Hi there! Palmstreet Support here 😊 The user MoniqueLove85 is kindly requesting an update on her orders: #9750-181012-6913 and #9750-189638-1066. Whenever you have a moment, could you please provide her with an update? Thank you so much for your help! 🙌",4588962611,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T17:42:06.168-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Thank you for the above response regarding Learning as I grow. Let me look into Monique’s real quick. Anjanette,4588970726,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T17:43:27.844-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4588973313,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-24/JOFQe7U.jpg,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-24T17:49:19.359-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,It looks like Lex answered her a couple of hours ago. What time did she contact you? She ordered last Wednesday (and we ship Mon-Wed) so we are right on time with her order. We don’t do “label created” until it is actually shipping that day. Does she need further explanation or did she message us both at same time? Thanks Anjanette,4588983915,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-25T05:27:28.426-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4589634030,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-25/7kwVE4e.jpg,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-25T05:27:39.29-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,This item was not shipped and needs the tracking number taken off,4589634511,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-25T11:32:02.993-07:00,psops000_U9_tKva,"Hi @Itsasucculentthang, Thank you for the heads-up, and we apologize for the confusion. We've gone ahead and removed the tracking number from order #9750-796542-4582 containing the Alocasia Pink Black Velvet. If you need any further assistance or updates to the order, just let us know — we're happy to help! Warmly, Palmstreet Support Team",4591296114,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0071,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:54:18.813-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597856425,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/QkZdyGk.jpg,user,,
-,2025-06-27T09:54:19.505-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597856481,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/4wnBwrM.jpg,user,,
-,2025-06-27T09:54:20.221-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597856550,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/RUUW3hM.jpg,user,,
-,2025-06-27T09:54:20.925-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597856593,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/yOdaQBM.jpg,user,,
-,2025-06-27T09:54:21.587-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597856635,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/ZWYZz8w.jpg,user,,
-,2025-06-27T09:54:49.224-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark these items as complete,4597858670,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:54:51.687-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,-Kaitlyn,4597858915,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:55:33.842-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597862139,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/xdgPJz1.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:55:34.563-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597862179,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/mwBxYsI.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:55:35.288-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597862214,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/WexN0eg.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:55:35.969-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597862266,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/Olkmpmu.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:55:36.628-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4597862323,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/FeLZ2m3.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T09:55:46.22-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark these items complete also. -Kaitlyn,4597862978,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T21:19:05.156-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4599746941,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/Rmk922y.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T21:19:05.837-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4599746949,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/TgM8akW.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-06-27T21:19:06.505-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4599746956,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-6-27/7OIGjBL.jpg,user,CASE_0072,Shipment_Shipment_Local_Pickup
+,2025-06-27T21:21:27.014-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please remove the ups shipping information on the above customer Theloveofplants for the one item #9768-341389-1453 It was input with a large bulk order in error. It has not shipped out. Thank you and have a good weekend. Anjanette ☀️,4599748985,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0072,Shipment_Shipment_Local_Pickup
+,2025-06-28T00:39:54.494-07:00,psops000_U9_tKva,Thanks for reaching out. 9768-341389-1453 has been updated.,4599869693,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0072,Shipment_Shipment_Local_Pickup
+,2025-06-28T00:40:07.984-07:00,psops000_U9_tKva,And we support buyers to mark an order as 'locally picked up' directly on the order details page.,4599869742,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0072,Shipment_Shipment_Local_Pickup
+,2025-06-28T15:39:54.585-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,We support that too lol Doesn’t mean they will. We try to message them or get them to do it while here or even do it for them. Always an issue. Sellers should be able to mark items as picked up. Have a good weekend. Anjanette,4601043801,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0072,Shipment_Shipment_Local_Pickup
+,2025-06-29T11:26:28.776-07:00,psops000_U9_tKva,Feel free to reach out if any further help is needed.,4602090664,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0072,Shipment_Shipment_Local_Pickup
-,2025-07-01T10:21:38.768-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4608290930,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-7-1/wlzLIE1.jpg,user,,
-,2025-07-01T10:21:50.204-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"This item has not been shipped, please take the tracking off",4608291910,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0073,Shipment_Update_Shipping_Label
-,2025-07-01T11:01:36.838-07:00,psops000_U9_tKva,"Hi there 🌿, Thank you so much for reaching out, and I completely understand how frustrating it can be when shipping updates don’t reflect what’s actually happening. I'm here to help make this right. To ensure I address the correct order — especially since several items are associated with the tracking number 1ZGW03300213316816 — could you please provide the order number for the item in question? That way, I can remove the tracking accurately and make sure we’re on the same page. Thanks again for your patience and for being part of our plant-loving community! 🌱 Warmly, Palmstreet Support",4608482690,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0073,Shipment_Update_Shipping_Label
-,2025-07-01T11:09:50.052-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Here is the order number that we need the tracking number removed from. It is ready to ship and ready to have a new tracking number assigned. 9750-647335-6221 Mermaid 🧜‍♀️ Pot Thanks for your time. -Anjanette,4608523801,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0073,Shipment_Update_Shipping_Label
review,2025-07-01T11:42:49.782-07:00,psops000_U9_tKva,"Hi Anjanette 🌸, Thank you so much for sending over the order number — that’s a big help! I’ve gone ahead and removed the tracking number from order 9750-647335-6221 for the Mermaid 🧜‍♀️ Pot. You’re all set to assign a new one whenever you're ready. If you need any help updating the tracking information or run into anything else, feel free to reach out. I'm always happy to assist! Wishing you smooth shipping and happy customers! 💚 Warmly, Palmstreet Support",4608682249,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0073,Shipment_Update_Shipping_Label
+,2025-07-01T14:50:38.142-07:00,psops000_U9_tKva,"Hi there 😊 The buyer Teal_Terror has requested and we have changed the shipping address from order below! :) 9759-435408-7772 Please ensure it's shipped to: 10420 E Palomino RD, Flagstaff AZ 86004 🪴 Thank you for handling this promptly! 💚",4609482291,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0074,Shipment_Update_Address
+,2025-07-02T06:34:56.686-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi. Option number 1 on the download of sales that we can email to ourselves is not working correctly. It is “VIEW ONLY,” suddenly and I can not edit or manipulate the data. I need the raw data asap. Please let me know what’s up. Thanks. Anjanette",4610830749,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0074,Shipment_Update_Address
+,2025-07-02T06:40:48.164-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4610852851,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-7-2/mzLk8mO.jpg,user,CASE_0074,Shipment_Update_Address
+,2025-07-02T06:41:17.309-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4610854748,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-7-2/CJnPRSK.jpg,user,CASE_0074,Shipment_Update_Address
